Date,RELIANCE,TCS,BAJAJ,BHARTIARTL,TATASTEEL,HDFC,CIPLA,HAVELLS
12-10-2018,1102.128662,1806.338745,2274.436279,263.168335,535.632568,978.382751,617.701965,584.513184
11-10-2018,1064.21875,1864.390381,2149.893799,258.903961,515.796082,956.513184,611.057861,569.011292
10-10-2018,1078.20874,1924.325195,2258.128662,267.750336,542.275757,971.125793,634.262512,599.671875
09-10-2018,1066.419922,1969.712402,2049.215332,262.215668,531.916138,958.01886,634.014648,553.214905
08-10-2018,1085.350586,1956.293945,1963.700562,267.841064,520.116394,960.19104,633.469238,559.150818
05-10-2018,1026.113159,1979.928955,2011.877197,270.925934,527.735107,970.212524,631.337219,583.335815
04-10-2018,1097.921753,1944.288208,2166.847412,281.405487,541.021423,966.485291,633.072632,594.275513
03-10-2018,1178.975952,2036.615723,2219.597656,288.936249,538.512817,1002.720825,649.087769,601.339844
01-10-2018,1204.999268,2123.905029,2196.031494,296.46701,541.857666,1004.843506,648.691162,583.924561
28-09-2018,1230.680176,2056.248535,2155.760254,307.173401,540.045898,990.329651,648.59198,583.286804
27-09-2018,1226.571167,2061.0979,2191.755859,323.732025,568.197937,975.568848,653.847717,601.04541
26-09-2018,1224.272217,2017.123291,2302.477295,327.814941,565.735779,971.644165,667.185486,634.30603
25-09-2018,1203.923096,2055.777832,2286.219238,327.089111,558.395813,963.844177,656.227722,616.253052
24-09-2018,1205.341675,2070.137695,2248.036377,323.187622,564.62085,950.663086,640.212463,614.045471
21-09-2018,1191.106934,1980.39978,2365.966797,336.162292,580.833862,972.656189,647.749084,623.07196
19-09-2018,1184.503418,1956.623413,2485.438477,335.753998,577.163818,968.262451,655.087341,634.06073
18-09-2018,1190.764648,1949.890991,2555.888428,339.065735,569.312866,982.011292,658.161438,634.453247
17-09-2018,1199.324951,1953.092041,2589.895508,346.641846,572.704102,983.492188,659.35144,654.321228
14-09-2018,1225.984253,1944.853027,2657.11377,348.048187,571.40332,1001.955566,660.838928,647.158936
12-09-2018,1225.348267,1924.655029,2579.35498,341.787659,562.623291,993.192932,650.971985,634.502319
11-09-2018,1210.869141,1926.820923,2586.067139,343.602325,550.126648,987.540344,649.434937,620.668213
10-09-2018,1228.62561,1959.307251,2600.883057,352.403351,570.149048,1007.657532,662.475098,629.253174
07-09-2018,1250.882568,1958.459961,2728.707031,353.492126,575.259216,1015.457458,659.202637,660.845825
06-09-2018,1234.055298,1954.175171,2668.946533,337.795471,557.745361,1013.112549,656.574768,666.193054
05-09-2018,1200.401123,1957.894653,2701.561279,337.568665,552.263672,1009.977722,641.154541,647.943909
04-09-2018,1215.026978,1976.397949,2730.795166,343.28479,551.009338,1012.9151,638.526672,656.185425
03-09-2018,1202.504395,1933.08252,2708.670898,348.229645,558.163574,1024.392944,643.683289,702.887634
31-08-2018,1214.733521,1957.094116,2840.472656,348.275055,557.931274,1017.555542,656.62439,711.570618
30-08-2018,1246.822388,1960.861084,2910.226563,347.594543,565.224731,1019.974731,644.030396,705.781921
29-08-2018,1266.144409,1951.067749,2968.64502,340.15451,552.07782,1026.096191,638.130005,700.532898
28-08-2018,1290.406738,1948.431274,2916.043701,341.878418,548.500732,1034.167725,642.889954,702.936707
27-08-2018,1263.502808,1931.199341,2934.09082,344.01062,539.99939,1027.058716,654.095642,706.370667
24-08-2018,1249.806396,1923.760376,2900.134033,334.755951,534.796326,1021.825928,645.765808,686.502625
23-08-2018,1241.930908,1916.321533,2877.512451,335.61792,531.126404,1026.787109,652.459412,693.910217
21-08-2018,1220.163208,1899.889893,2855.586914,334.120819,540.88208,1034.760132,644.823669,686.502625
20-08-2018,1208.129883,1892.639526,2823.717773,336.207672,556.909241,1034.834106,638.477112,677.132751
17-08-2018,1177.655029,1895.276123,2835.103027,336.978882,539.023865,1025.528564,641.501648,666.143982
16-08-2018,1174.769043,1891.273804,2840.472656,337.523285,527.317078,1024.713867,642.939514,668.596802
14-08-2018,1184.356567,1886.613037,2814.221436,332.986694,537.908936,1031.329102,637.38623,672.962891
13-08-2018,1161.953003,1883.411499,2744.815674,335.844727,528.478455,1032.587891,623.056885,663.642151
10-08-2018,1178.095459,1876.772827,2792.594482,335.527191,535.818481,1043.843506,612.892395,660.796753
09-08-2018,1191.547241,1859.117065,2814.171875,333.032043,544.412659,1045.843018,611.017334,674.336426
08-08-2018,1191.302612,1858.78772,2797.267822,349.590668,536.561707,1054.655029,624.241333,668.596802
07-08-2018,1158.528809,1852.525757,2731.8396,346.505768,532.520081,1051.964478,621.182068,664.770386
06-08-2018,1166.746826,1860.247437,2681.027832,349.998962,514.030701,1043.769531,629.570435,645.2948
03-08-2018,1151.436035,1863.919678,2666.162354,339.791565,515.14563,1047.397949,632.6297,631.313599
02-08-2018,1143.022461,1834.681885,2668.697998,338.430603,515.006287,1051.618896,630.11322,625.034302
01-08-2018,1166.502075,1861.141724,2707.427979,346.596497,516.399963,1065.688599,630.754639,620.275757
31-07-2018,1160.289917,1826.960327,2682.668701,352.095154,523.136047,1075.956909,632.92572,622.434265
30-07-2018,1126.440063,1831.103638,2662.880859,345.469696,513.798462,1071.217651,625.968323,613.99646
27-07-2018,1105.357056,1830.303101,2698.379639,328.748322,511.19696,1087.138428,627.843445,613.260681
26-07-2018,1086.573242,1850.030518,2666.510254,322.393311,496.935059,1082.424072,619.603027,603.154907
25-07-2018,1090.975708,1865.849609,2689.778076,317.57074,498.003571,1071.439941,615.704956,591.430237
24-07-2018,1086.866821,1882.328735,2698.031494,321.627106,490.013275,1066.206909,619.109619,587.309448
23-07-2018,1096.01416,1888.590332,2740.241455,323.565186,480.257599,1064.577759,625.770935,598.543457
20-07-2018,1104.183105,1880.068726,2705.986328,311.350891,467.528748,1080.671631,617.579956,549.830017
19-07-2018,1080.899048,1865.755859,2505.97168,310.990356,463.30127,1079.215088,602.086243,551.15448
18-07-2018,1068.865723,1883.505737,2474.699463,303.598694,468.504272,1074.327759,619.158936,550.664001
17-07-2018,1068.670044,1885.294556,2455.209961,308.78186,494.612305,1074.599243,629.076965,544.53186
16-07-2018,1052.870117,1869.333862,2458.342285,313.153717,482.440948,1070.699341,612.793762,549.486633
13-07-2018,1075.958496,1861.722168,2454.66333,323.565186,519.001404,1076.648071,618.468201,549.633728
12-07-2018,1058.886841,1852.55957,2401.365479,326.449738,515.842529,1069.2677,625.030762,550.909241
11-07-2018,1016.280884,1860.594238,2342.301025,326.314514,516.307068,1060.529785,617.086548,556.109253
10-07-2018,1003.464844,1762.109253,2352.990479,331.542725,528.339111,1059.616333,623.747864,563.124451
09-07-2018,975.484863,1769.533325,2334.793701,326.404633,516.21405,1049.372559,614.71814,542.962036
06-07-2018,956.358643,1797.678711,2332.456787,326.539825,514.263062,1044.189087,604.454712,540.6073
05-07-2018,943.591553,1766.996216,2316.994629,327.576477,514.077148,1048.434814,618.320129,535.456299
04-07-2018,968.636658,1753.69873,2314.260254,331.18219,521.32428,1038.462524,620.639343,533.150635
03-07-2018,950.244141,1761.122803,2304.036133,334.201935,516.668762,1021.998657,631.98822,525.456299
02-07-2018,939.776123,1739.790649,2282.644531,331.768097,511.648163,1023.504333,608.895569,515.063171
29-06-2018,951.369202,1736.407349,2279.468018,344.297882,518.266235,1040.881714,608.550232,525.311157
28-06-2018,924.465332,1731.661621,2257.977051,340.692169,500.648407,1051.939819,593.007141,505.540222
27-06-2018,944.912292,1746.039917,2318.330322,338.618896,495.855957,1042.93042,594.388672,519.607178
26-06-2018,951.858398,1740.401489,2349.946045,342.720367,501.606934,1033.599976,591.625427,515.159851
25-06-2018,976.65271,1709.624634,2373.025146,337.266754,509.913727,1034.216919,603.369202,517.528442
22-06-2018,984.479919,1700.744263,2318.876221,337.62735,512.880493,1028.490479,607.661987,524.634521
21-06-2018,1003.391663,1709.718872,2240.854248,332.354034,509.137817,1015.778381,595.572937,515.159851
20-06-2018,991.043152,1712.631958,2251.128174,335.238586,514.158447,1015.0625,594.931396,517.141785
19-06-2018,968.485107,1714.558228,2253.907227,334.607574,506.627533,998.944214,593.94458,521.444031
18-06-2018,987.445496,1718.787354,2226.65918,334.337158,509.82251,996.796753,598.533447,529.178406
15-06-2018,986.132874,1729.171631,2266.811768,340.962585,516.668762,1001.955566,603.566528,537.009521
14-06-2018,980.055847,1679.835083,2226.758301,339.385132,519.909363,1005.806213,580.325867,530.000183
13-06-2018,974.756653,1714.182739,2214.647949,338.618896,518.129272,1002.868835,574.454041,540.87677
12-06-2018,969.554688,1673.679565,2244.626221,343.126038,529.448547,1008.990356,559.651062,539.233215
11-06-2018,955.455933,1644.265625,2233.756836,350.472595,537.344666,1008.225281,553.433777,540.151672
08-06-2018,957.108887,1641.82251,2170.773438,340.331573,548.161865,1011.705627,552.298889,534.544312
07-06-2018,944.468689,1630.968628,2153.500977,342.495026,549.622314,1018.049194,533.597839,529.130127
06-06-2018,927.987793,1621.758911,2144.765625,342.314728,529.220398,1015.654968,531.37738,515.49823
05-06-2018,921.424622,1617.859253,2085.156982,328.387756,522.237061,1018.740479,534.97937,511.002594
04-06-2018,914.812744,1639.144043,2047.68457,335.599121,516.805725,1010.150513,513.860474,518.7854
01-06-2018,904.797852,1628.055176,2062.127686,345.875366,511.785065,1041.942993,517.610596,521.153992
31-05-2018,895.852478,1636.136963,2094.388428,336.770966,525.477722,1056.185425,517.906616,526.084717
30-05-2018,890.747681,1637.546753,2103.074219,338.75412,527.531616,1004.79425,518.696167,539.619995
29-05-2018,892.060303,1641.927124,2061.830078,341.773865,525.203796,997.068237,523.630371,530.483643
28-05-2018,894.928711,1631.931274,2079.548584,338.168213,526.390564,1001.777344,532.413513,544.357178
25-05-2018,895.317627,1670.958374,2100.443848,339.790771,518.722717,985.344299,529.601074,524.537903
24-05-2018,890.5047,1679.299683,2079.350098,335.238586,500.420227,974.209106,526.492371,516.755005
23-05-2018,887.004211,1628.692749,2063.120117,321.627106,492.98053,965.134155,525.40686,525.697998
22-05-2018,901.102966,1635.123535,2133.499268,326.17926,526.527466,976.122253,517.117188,530.870361
21-05-2018,905.575623,1657.421509,2089.971436,324.511658,526.709961,977.66748,513.613831,506.796997
18-05-2018,908.006531,1631.931274,2133.846191,325.728577,539.85498,987.036682,526.04834,505.87854
17-05-2018,919.188232,1627.155029,2051.307617,331.362488,557.107666,994.689087,546.476318,522.02417
16-05-2018,929.689331,1628.133545,1905.835083,338.34848,567.103271,992.530762,552.545654,528.018372
15-05-2018,951.858398,1622.77478,1887.967529,344.297882,571.393677,999.619019,568.236755,526.132996
14-05-2018,959.296631,1600.010864,1850.792725,345.379608,557.15332,991.74585,570.901245,526.616394
11-05-2018,961.873352,1610.915039,1847.814819,348.489471,554.323547,986.840515,566.164368,529.323425
10-05-2018,953.997498,1608.258911,1823.891968,371.475708,542.365295,977.495728,567.940735,519.897217
09-05-2018,949.670654,1625.990356,1835.505981,362.776978,550.580872,970.481018,580.27655,535.511047
08-05-2018,940.336304,1603.575928,1854.664063,361.605103,544.373474,964.913513,582.891724,529.758606
07-05-2018,944.128418,1594.139282,1881.515137,358.991058,544.464844,969.99054,583.286438,529.806946
04-05-2018,927.550232,1622.005981,1843.744995,357.638885,530.13324,975.435425,589.158325,522.459229
03-05-2018,934.988403,1622.518311,1860.52063,364.53479,534.423523,965.330322,601.296753,509.794128
02-05-2018,945.781311,1630.859741,1891.094238,368.185516,524.427979,966.115234,603.961243,525.021179
30-04-2018,936.641479,1645.934448,1893.675171,369.177063,543.095581,953.753662,599.421692,529.081787
27-04-2018,968.72821,1608.585327,1887.17334,368.455963,538.394348,943.501404,591.970825,531.49884
26-04-2018,948.357971,1649.266602,1878.189819,368.861603,527.80542,946.861633,592.06958,526.906433
25-04-2018,943.642273,1617.113037,1885.882813,378.461731,535.108215,942.201477,585.260132,520.670593
24-04-2018,943.204651,1577.689819,1903.700928,366.202393,545.468933,949.191711,593.993958,523.087708
23-04-2018,910.096924,1588.407837,1885.386597,363.137573,553.730164,949.55957,592.266907,527.969971
20-04-2018,902.221069,1585.518433,1866.575928,362.371338,553.36499,959.443909,581.312622,530.048523
19-04-2018,916.222595,1487.053955,1899.234131,356.376892,567.74231,951.15387,576.723877,533.529114
18-04-2018,912.041626,1472.119263,1912.684326,346.371124,549.165955,948.014343,576.921143,529.081787
17-04-2018,918.118652,1475.614136,1920.824219,344.388,544.099609,955.813904,572.332275,531.982178
16-04-2018,911.11792,1485.423096,1929.013428,339.520325,540.037537,952.6745,577.266602,527.873352
13-04-2018,912.868103,1469.416504,1900.276245,340.647125,542.274048,944.286316,548.20343,528.840149
12-04-2018,902.998962,1462.868896,1915.166016,342.720367,546.244934,946.15033,548.844849,530.048523
11-04-2018,905.089478,1404.573242,1910.50061,347.317627,555.053772,941.269531,554.124573,513.226257
10-04-2018,891.671387,1368.901611,1911.890381,347.542969,549.439819,942.250549,550.818665,516.900024
09-04-2018,890.650452,1362.517578,1929.956543,342.810516,535.062561,951.178345,549.437012,516.513428
06-04-2018,885.788879,1374.819824,1923.355347,347.002136,536.021057,943.501404,551.608154,515.449951
05-04-2018,883.066284,1378.384521,1901.51709,355.069855,529.859375,936.388672,552.989685,495.630463
04-04-2018,870.134399,1356.459473,1836.597778,356.106506,511.693787,923.806335,562.315552,487.606049
03-04-2018,874.65564,1356.622681,1820.765137,362.551666,529.174683,939.822388,562.80896,491.134857
02-04-2018,868.238281,1355.877197,1805.230225,356.15155,528.353149,947.327637,568.680847,490.748108
28-03-2018,858.272034,1327.684326,1754.555542,359.396698,521.278625,925.204346,538.2854,471.653809
27-03-2018,874.898804,1327.008789,1759.419434,372.467255,538.576965,928.392822,537.890686,477.889679
26-03-2018,876.162781,1312.702759,1728.796387,379.949066,530.863464,928.809753,534.68335,474.844238
23-03-2018,869.161987,1313.238647,1672.910278,372.016571,517.125183,903.350891,531.328064,476.294434
22-03-2018,883.017761,1319.390015,1683.134521,374.630707,530.270203,916.202942,533.647156,479.436554
21-03-2018,872.079041,1331.226196,1692.018677,376.974396,531.502502,911.861755,543.811829,482.240295
20-03-2018,865.175537,1335.000732,1645.115967,360.929077,541.315491,902.345276,545.637573,482.433624
19-03-2018,870.717712,1319.226563,1619.853149,360.253021,524.838745,906.146912,552.397522,489.684631
16-03-2018,875.141846,1316.75708,1675.491089,375.667358,547.888,908.967468,552.052185,499.449341
15-03-2018,886.566711,1337.260864,1713.559082,379.002594,558.431335,922.604553,563.647827,503.461517
14-03-2018,903.339355,1345.275635,1697.527954,380.940643,566.464355,914.608643,570.309204,499.932709
13-03-2018,906.061829,1345.229248,1668.343872,384.275879,574.040894,912.523926,571.14801,497.225677
12-03-2018,904.554688,1422.281128,1653.00769,379.994141,568.609497,915.957642,573.023071,488.427856
09-03-2018,887.830688,1413.869995,1642.038818,362.506561,553.867126,908.010986,563.549133,486.542542
08-03-2018,886.226318,1399.820068,1616.081177,361.740326,580.476501,908.893921,570.407837,485.865784
07-03-2018,865.126892,1410.771118,1606.452393,363.453064,591.247986,898.960571,572.578979,484.560638
06-03-2018,885.642944,1417.924194,1625.709839,373.098267,602.247681,905.656372,576.427673,483.690491
05-03-2018,898.526306,1447.305298,1624.915649,379.903992,598.733276,917.282104,571.641418,490.31308
01-03-2018,922.153748,1415.547607,1647.151001,385.582977,616.214172,919.44043,574.059265,494.276978
28-02-2018,928.133606,1414.3125,1628.191406,386.304108,613.06488,924.272278,581.904846,490.796478
27-02-2018,924.19574,1417.714355,1644.619751,388.061859,613.201843,933.273682,578.796204,495.098755
26-02-2018,912.722229,1412.751465,1662.636108,381.436462,620.915344,937.688538,582.348877,496.017212
23-02-2018,908.395447,1433.302002,1621.391724,383.599823,618.678894,922.481873,587.82605,490.844818
22-02-2018,898.769348,1421.372437,1588.584717,375.081421,581.982666,909.065613,581.904846,478.759796
21-02-2018,903.631042,1417.691162,1584.713379,378.281433,585.086365,911.125977,589.405029,489.539642
20-02-2018,895.609314,1372.233521,1626.702393,376.884247,594.534241,913.971008,595.52356,491.763306
19-02-2018,901.346008,1362.377808,1630.623413,373.503906,592.297791,921.329041,592.513672,487.315979
16-02-2018,895.803711,1366.78125,1662.93396,378.326538,629.632996,921.525269,603.073059,487.509338
15-02-2018,909.756714,1363.426147,1664.720947,386.664673,639.491699,923.144104,597.892029,499.110962
14-02-2018,907.812012,1356.879272,1657.673096,391.937988,646.292419,923.757263,608.056824,497.322418
12-02-2018,890.164307,1382.741699,1631.715332,382.563171,650.947876,920.568787,613.484497,498.917572
09-02-2018,873.002747,1384.791992,1627.347778,380.850494,625.570862,907.25061,613.237793,498.144165
08-02-2018,879.517334,1385.957153,1649.93042,387.430847,612.92804,922.67804,604.602722,503.606598
07-02-2018,869.648254,1377.033203,1629.581055,387.836517,604.11908,918.680176,561.772827,487.46106
06-02-2018,867.411865,1396.698242,1649.93042,395.859161,606.583801,930.453125,556.83844,489.007874
05-02-2018,877.183777,1446.07019,1593.150879,396.805634,606.172913,938.816772,572.480225,482.481964
02-02-2018,879.322876,1469.579712,1616.924927,380.715271,612.015198,955.568665,573.516541,492.681732
01-02-2018,917.729736,1462.566284,1716.735474,395.183075,636.022949,976.735413,579.338989,507.957275
31-01-2018,934.696777,1450.333862,1665.515015,396.490143,643.599487,983.872742,584.372009,505.008392
30-01-2018,924.098511,1469.206665,1666.060913,397.166199,674.755493,978.869202,597.990784,534.49585
29-01-2018,937.808228,1490.642334,1702.689575,394.606171,681.104309,980.904968,606.921875,556.393921
25-01-2018,939.169556,1454.388062,1697.72644,405.443115,668.928467,968.788635,613.237793,561.276306
24-01-2018,939.607178,1479.342041,1726.36438,411.533203,662.797119,960.302368,610.178528,557.11908
23-01-2018,956.039307,1445.510986,1696.138184,440.730164,678.147278,957.1875,614.175293,564.756775
22-01-2018,944.614563,1452.221069,1693.80542,439.476288,654.187073,963.09845,593.253784,534.302551
19-01-2018,905.5271,1375.751831,1689.388184,445.924683,654.882874,957.628906,594.832764,529.420166
18-01-2018,894.248047,1356.644531,1648.491089,443.327393,653.795715,948.848328,595.721008,533.770813
17-01-2018,898.915161,1343.046509,1688.693237,447.715942,673.146606,927.362732,599.174988,540.78009
16-01-2018,897.408081,1325.334229,1674.944946,445.34256,665.971558,932.096436,593.500549,538.218079
15-01-2018,922.882996,1276.636841,1725.371704,451.835724,681.40863,930.919067,602.234253,539.958252
12-01-2018,922.737122,1290.699951,1757.086792,456.358551,669.885193,915.00116,604.059937,530.870361
11-01-2018,911.798462,1297.278076,1767.261353,461.015747,670.493958,918.557617,604.30658,530.580383
10-01-2018,916.27124,1304.763062,1788.950806,453.537384,672.146362,914.461487,611.609497,531.4505
09-01-2018,914.909973,1259.389282,1806.123657,456.582458,671.668152,914.216309,607.513916,533.915771
08-01-2018,902.853149,1261.900024,1823.346069,462.44873,668.580688,912.695618,606.971191,544.405579
05-01-2018,897.699829,1250.18457,1801.1604,483.629913,670.27655,914.167236,607.069946,547.257568
04-01-2018,894.831482,1235.261597,1741.105225,468.40448,661.188232,912.352234,608.648865,544.163879
03-01-2018,889.483643,1226.684326,1702.689575,464.10556,639.184814,908.795776,598.82959,537.202942
02-01-2018,885.934692,1223.221069,1711.970947,462.627838,634.271057,918.459412,599.816406,531.015442
01-01-2018,884.573425,1229.915527,1712.963623,472.79303,628.096191,909.703308,603.467834,536.042786
29-12-2017,895.56073,1255.763428,1743.785156,474.360321,636.967102,918.483948,600.507263,543.777222
28-12-2017,898.623596,1221.245239,1742.246704,475.882874,640.315369,921.255554,598.089355,532.223938
27-12-2017,898.185974,1217.967651,1757.930542,478.838409,629.18335,910.807007,604.602722,531.257141
26-12-2017,904.068542,1231.705322,1776.344116,486.271973,627.617859,916.497253,603.7146,531.740417
22-12-2017,894.928711,1230.450073,1769.345947,473.375153,618.52948,920.568787,593.303162,531.788757
21-12-2017,887.684875,1206.717285,1735.198975,469.389679,621.486511,916.472839,591.921509,530.822083
20-12-2017,892.740967,1203.579468,1757.384644,473.688599,611.223999,916.39917,592.760315,540.054932
19-12-2017,900.325134,1197.233765,1744.827515,480.584839,617.65979,924.419495,595.967651,535.559448
18-12-2017,895.512085,1199.651001,1743.934082,471.315277,612.876404,921.696899,583.878662,532.949036
15-12-2017,894.296631,1183.426025,1716.884399,463.881683,604.179504,918.999023,568.878296,537.637939
14-12-2017,895.99823,1189.098022,1673.456177,465.986389,596.39563,901.633972,582.694336,524.102722
13-12-2017,889.33783,1221.919189,1659.509521,463.34433,592.134155,893.441956,570.555908,517.383484
12-12-2017,890.261475,1214.364502,1686.75769,469.165771,599.961426,892.730652,583.878662,528.16333
11-12-2017,890.796326,1237.121338,1695.244873,477.091949,608.397522,905.72998,595.721008,520.815674
08-12-2017,895.512085,1209.413818,1689.735718,470.330078,606.875549,902.786743,595.178162,519.268738
07-12-2017,905.770081,1216.735718,1663.97644,460.970947,598.352478,887.702698,585.654968,508.295624
06-12-2017,901.005798,1224.19751,1659.161865,432.983093,580.610718,884.58783,588.61554,493.21347
05-12-2017,888.414124,1225.243408,1694.847656,439.431488,587.655212,893.000488,588.61554,489.539642
04-12-2017,876.648926,1223.755737,1663.628784,433.744385,598.178528,899.69635,588.862244,494.905365
01-12-2017,884.913696,1222.640015,1699.016846,433.610046,592.177673,906.612915,590.243774,491.424896
30-11-2017,896.046936,1225.917603,1714.353394,444.626038,603.701172,909.310913,593.007141,492.391693
29-11-2017,919.820251,1235.749878,1743.388184,443.999146,616.877136,918.925476,599.915161,504.234985
28-11-2017,917.24353,1248.371582,1753.414063,440.640533,612.137207,915.025635,603.763855,501.721283
27-11-2017,925.022095,1248.627197,1760.213745,446.014252,611.006653,911.199524,606.724548,503.413208
24-11-2017,924.779114,1249.649902,1776.840454,444.939484,616.137817,908.182678,607.612671,502.253082
23-11-2017,920.792542,1246.488892,1750.684326,444.536469,619.833984,903.988586,609.487671,488.572845
22-11-2017,904.992249,1246.209961,1760.908447,446.99939,618.399048,910.071228,611.116028,483.400421
21-11-2017,906.742371,1242.630249,1796.445313,450.716217,618.659973,905.656372,608.007446,489.007874
20-11-2017,895.366333,1256.809448,1791.978271,441.222748,610.658752,901.683044,596.313049,493.74527
17-11-2017,886.66394,1258.599365,1774.209839,441.984009,609.832458,895.502258,600.55658,490.941467
16-11-2017,878.83667,1276.892578,1751.279785,438.759827,596.91748,886.746094,585.062805,481.708527
15-11-2017,859.244263,1257.669556,1701.200684,435.938629,589.43811,883.091675,585.852295,488.621185
14-11-2017,862.161377,1261.993164,1741.998657,446.14859,596.178223,884.121765,594.536682,494.760376
13-11-2017,851.028198,1282.610962,1716.040649,446.014252,601.005066,889.615784,594.191284,493.068451
10-11-2017,859.390259,1259.273193,1732.171265,450.895325,610.745728,893.760803,601.296753,484.898987
09-11-2017,875.579468,1272.127441,1740.112427,451.611786,611.745911,896.630493,606.477722,499.546021
08-11-2017,863.230896,1271.476685,1762.64563,443.596069,602.83136,895.698425,614.421997,486.9776
07-11-2017,881.607788,1259.877563,1789.29834,460.657501,602.874878,894.594727,599.569702,485.817444
06-11-2017,906.693787,1239.189941,1808.605103,476.957611,614.70282,896.998413,646.199097,483.013702
03-11-2017,919.139648,1218.060791,1823.445313,484.74942,616.529175,898.028503,631.692139,477.212952
02-11-2017,920.403625,1220.873169,1796.891968,486.49585,614.094055,893.809937,627.645996,479.726593
01-11-2017,926.188965,1210.041504,1793.467407,482.823883,615.137634,893.368408,618.517517,475.424347
31-10-2017,914.812744,1219.874023,1787.362549,445.29776,612.093689,887.138611,619.356384,468.656738
30-10-2017,916.417053,1216.247681,1791.0354,441.446594,624.660889,890.327087,617.82666,473.345703
27-10-2017,904.117188,1201.417725,1805.627441,434.639954,632.096741,878.578674,616.839844,466.384766
26-10-2017,921.181458,1180.28833,1733.908325,457.925842,634.184021,880.687988,603.467834,468.124969
25-10-2017,913.889038,1190.074463,1713.658447,461.911346,624.095642,880.565369,584.865479,477.45459
24-10-2017,908.395447,1195.420288,1812.625488,449.641479,625.574097,915.884094,587.233948,486.687561
23-10-2017,913.743225,1199.825317,1820.268799,445.432068,619.225281,914.020142,585.112183,523.474304
19-10-2017,884.719177,1197.970459,1832.32959,424.295685,613.572205,906.710999,599.816406,529.178406
18-10-2017,889.191956,1199.222534,1854.763306,413.727478,617.137878,916.570862,602.974365,527.051575
17-10-2017,850.153015,1202.908203,1853.373779,417.309967,619.659973,908.10907,623.79718,530.145264
16-10-2017,852.535278,1198.202271,1872.432495,405.980438,621.790833,911.003296,598.780273,526.036316
13-10-2017,852.195007,1186.240845,1938.691895,385.918732,618.225037,907.888428,585.062805,523.135986
12-10-2017,848.597351,1181.418701,1938.791138,358.468231,601.483398,892.191101,581.904846,513.903015
11-10-2017,816.899536,1159.234375,1909.408691,361.423798,593.395142,878.137207,578.450867,509.939209
10-10-2017,819.865112,1140.179077,1936.458374,344.451965,600.787598,884.293396,582.398254,515.54657
09-10-2017,807.662476,1137.791626,1927.02832,339.391754,606.397156,880.761536,577.858643,490.119751
06-10-2017,813.885376,1134.337524,1909.458252,342.392059,601.352905,883.018005,577.710693,493.21347
05-10-2017,801.342346,1126.432739,1852.480103,338.272247,574.870605,882.282227,577.661316,489.587982
04-10-2017,796.188965,1132.320679,1848.956421,337.779694,573.131226,881.497375,573.417786,488.862885
03-10-2017,776.256287,1135.172119,1854.068481,344.496735,574.696655,887.310242,571.296082,478.711426
29-09-2017,759.289307,1129.376465,1824.537231,348.795685,567.521729,885.764954,578.401428,467.109833
28-09-2017,764.685669,1148.153564,1829.301758,342.168152,565.042969,880.663452,574.996826,456.378357
27-09-2017,777.034241,1156.753662,1793.467407,345.661041,564.738647,871.441345,562.611572,460.342255
26-09-2017,797.404419,1147.31897,1826.572144,346.914886,568.86969,879.191833,571.394714,475.037628
25-09-2017,798.814209,1164.05603,1782.796387,349.064362,556.389465,882.846375,569.618347,473.684113
22-09-2017,794.779114,1160.741211,1849.452759,354.079834,568.782715,894.790955,577.661316,479.001526
21-09-2017,818.066345,1170.616333,1905.388428,358.333893,597.569824,902.149048,584.125305,493.165161
20-09-2017,823.705811,1156.081665,1890.895874,355.423218,598.048096,906.931763,562.216919,498.192474
19-09-2017,815.392395,1158.260498,1897.744995,353.587189,588.263977,907.348755,565.868286,493.165161
18-09-2017,822.150024,1158.631714,1897.596069,355.24411,585.220093,912.622009,563.203735,494.470337
15-09-2017,818.503906,1161.877197,1888.761597,354.661926,590.481689,906.980835,554.02594,490.071381
14-09-2017,820.497131,1153.021484,1895.859009,357.259216,589.394592,902.296204,558.516174,488.089447
13-09-2017,825.504639,1154.064819,1893.12915,359.722137,591.090515,903.498047,547.117859,484.802338
12-09-2017,800.953491,1153.717041,1880.473022,362.90155,593.916992,900.235901,553.137695,489.297943
11-09-2017,795.26532,1137.953857,1906.331543,360.886444,576.262146,894.423035,546.575012,480.064941
08-09-2017,794.292969,1145.441406,1877.296509,361.379028,570.000305,876.910828,544.74939,472.088867
07-09-2017,795.459778,1140.573364,1948.76709,355.826202,567.739075,866.560547,546.920471,476.826233
06-09-2017,799.932495,1137.374268,1845.283569,360.483398,567.913025,863.298401,550.966614,476.632843
05-09-2017,793.709595,1151.816284,1781.20813,364.065826,567.130249,861.066406,552.249512,476.536163
04-09-2017,784.350952,1138.765259,1788.107178,372.932373,562.303467,858.883667,554.322021,476.487823
01-09-2017,782.770935,1138.880859,1786.717285,378.440399,566.347595,867.075562,560.934021,470.687012
31-08-2017,775.186768,1157.379761,1768.800049,383.052826,554.911072,871.416809,564.388062,472.137207
30-08-2017,760.40741,1151.908936,1774.904907,384.217102,555.432861,867.541626,558.910828,469.091797
29-08-2017,744.874451,1145.557373,1760.362671,383.411041,548.083862,856.553589,561.427429,465.272919
28-08-2017,761.598511,1153.183838,1816.496826,389.053406,552.997742,864.451172,566.559082,473.104034
